Mileage,EngineV,log_price,Brand_BMW,Brand_Mercedes-Benz,Brand_Mitsubishi,Brand_Renault,Brand_Toyota,Brand_Volkswagen,Body_hatch,Body_other,Body_sedan,Body_vagon,Body_van,Engine Type_Gas,Engine Type_Other,Engine Type_Petrol,Registration_yes
100,3.0,10.021270588192511,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
273,2.5,9.38429367909962,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
167,3.0,9.792555991828847,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
118,1.5,8.809862805379057,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
25,3.0,10.03889218954233,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
170,1.8,9.137769679141348,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
111,2.0,9.920836190870741,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,3.0,11.184421397998193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
250,3.0,9.72913416539135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,1.6,9.093806555720231,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
43,2.4,10.034515814942532,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
86,1.6,9.082507000466299,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
115,2.0,9.55393007636626,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
84,2.0,9.126958763037132,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
50,4.6,11.231887935237117,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2,1.8,7.9724660159745655,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
305,1.6,8.716044050161402,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
87,1.4,8.888066854754783,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
170,1.9,7.824046010856292,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
165,1.5,9.323669057283185,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
198,1.5,9.51044496442652,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
300,2.0,9.525151111816216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
340,2.4,8.366370301681654,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
310,2.5,9.21024036697585,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
435,3.2,8.779557455883728,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
174,2.2,9.341368634382587,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
180,3.5,9.259130536145614,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
245,1.5,8.00603417874901,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
180,3.2,10.292145542327912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
300,2.0,8.987196820661973,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
130,2.0,9.259130536145614,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
220,5.0,9.341368634382587,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
147,1.6,9.02401079378469,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
250,2.4,8.83927669058535,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
210,4.3,9.047821442478408,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
148,3.0,9.75846178048587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
215,2.0,8.160518247477505,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
220,1.4,8.517193191416238,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
118,1.6,8.83927669058535,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
188,2.0,8.612503371220562,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
98,3.0,9.792555991828847,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
210,2.0,9.350102314351341,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
167,1.6,9.457200449907708,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
350,1.0,8.85366542803745,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
220,2.2,9.035986984831405,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
11,1.9,8.006367567650246,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,1.4,8.556413904569519,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
120,1.3,8.648221453822641,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
285,2.5,8.779557455883728,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
200,1.9,7.7406644019172415,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
228,1.9,8.948975607841776,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
110,1.6,9.305559638557117,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
212,3.0,9.071078304642676,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
312,3.2,8.881836305004146,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
38,3.0,10.571316925111784,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
235,3.0,9.392578591964389,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
195,2.0,9.803667217253917,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
185,1.3,7.3777589082278725,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,1.0,7.882314918980268,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
115,1.8,10.056208639553791,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
210,3.0,10.146433731146518,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
122,2.0,9.947504437952903,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
310,2.0,8.216088098632316,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
125,1.6,9.159047077588632,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
121,3.0,11.02679245379461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
217,1.9,9.082507000466299,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
136,2.0,10.460242108190519,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
200,2.5,8.1886891244442,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12,1.8,10.239959789157341,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
203,2.0,10.158129770909708,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
86,3.2,10.165813354725493,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11,1.4,10.295529640312152,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
178,1.9,8.070906088787819,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
200,2.3,8.83927669058535,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
274,3.2,8.174702882469461,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
230,2.0,7.9724660159745655,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
307,2.2,9.350102314351341,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
218,1.9,9.375854810453756,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
76,6.0,11.154820928221902,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
115,1.8,10.043249494911286,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
186,1.5,8.779557455883728,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
284,1.9,8.699514748210191,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
50,1.6,9.752664662801545,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
29,4.5,11.245046019814627,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
160,2.8,8.824677891164198,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
262,1.8,8.229511118964457,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
300,2.5,8.987196820661973,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
128,3.0,10.976782033219948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
114,1.4,8.51699317141357,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
56,1.4,9.667765219015058,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
200,2.0,9.132378830506472,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
128,2.4,9.332558004700433,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
250,1.8,7.24422751560335,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23,4.5,11.289781913656018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,2.8,9.38429367909962,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
29,1.4,9.159047077588632,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
162,2.2,9.305559638557117,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
119,4.2,10.06475570013225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
170,4.8,10.106428396532818,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
150,1.8,8.699514748210191,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
194,3.2,9.769956159911606,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
107,1.8,9.137769679141348,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
280,3.0,8.160518247477505,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,2.0,10.63344870621879,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
215,1.9,9.239899174217728,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
280,2.5,7.696212639346407,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.5,9.887971803433317,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
187,1.5,8.968268810776454,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
94,4.5,9.903487552536127,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
253,2.5,8.242756345714477,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
254,3.0,9.525151111816216,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
86,2.2,10.341742483467284,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
237,2.0,9.574983485564092,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
45,1.6,9.769956159911606,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
1,1.2,9.249198519410456,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
140,3.0,10.232791299678729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
200,1.4,8.66561319653451,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
200,1.46,8.66561319653451,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
165,2.0,9.975808214115753,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
330,2.8,8.1886891244442,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
388,3.5,8.779557455883728,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
171,1.9,9.277999020449997,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
280,2.0,8.039157390473237,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
240,2.5,7.2078598714324755,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3.0,11.502875129116727,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
355,2.5,8.630521876723241,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
388,4.3,9.047821442478408,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
108,2.0,10.085809109330082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,2.0,9.137769679141348,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
125,3.5,9.6614159913364,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
106,1.6,9.169518377455928,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
93,2.0,9.95227771670556,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
303,2.2,8.160518247477505,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
65,4.0,10.725467604939041,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
185,4.2,9.947504437952903,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
168,2.3,8.85352256068954,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
112,2.0,8.987071812848821,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
1,3.0,8.779557455883728,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
230,3.0,10.292145542327912,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
138,2.0,9.239899174217728,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,2.5,8.699514748210191,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
193,1.9,8.101677747454572,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
320,1.9,7.783224016336037,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
180,3.0,10.081633737919603,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
148,2.0,9.137769679141348,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
294,1.6,7.4377951216719325,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
92,3.0,10.4341158035983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
82,2.0,9.581903928408666,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
78,1.6,9.249561085129464,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
266,3.5,8.716044050161402,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
177,1.9,8.881836305004146,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
144,2.2,9.546812608597396,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
213,5.0,9.093806555720231,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
42,1.6,10.003332887505843,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
65,5.7,10.432644132986843,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
101,2.5,8.160232492367689,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
74,2.0,10.257659366256743,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
284,3.0,9.082507000466299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1.2,9.752664662801545,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
278,2.5,8.006367567650246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58,2.5,10.158129770909708,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
143,5.5,9.825526011066415,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
0,1.6,10.267888970251276,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2,2.0,10.666627104916108,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
90,1.8,9.375854810453756,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
171,1.5,8.867850063029406,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
26,1.8,9.998797732340453,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
400,1.8,7.90100705199242,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
220,1.8,8.85366542803745,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
230,3.0,8.77940359789435,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110,1.8,9.6614159913364,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
113,2.0,8.99961934066053,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
287,3.2,9.409191230721348,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
96,1.4,8.594154232552366,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
285,2.2,8.594154232552366,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
287,1.9,8.948975607841776,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
115,5.0,10.4341158035983,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
302,1.9,8.268731832117737,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
240,5.0,9.615805480084347,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
120,2.0,9.104868739033948,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
116,1.5,8.748304912379623,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
210,1.6,8.987071812848821,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
128,4.0,10.134599273499514,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
131,2.0,10.203555107263542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
180,3.0,9.680344001221918,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
115,2.0,9.126958763037132,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
250,2.0,8.85366542803745,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,4.5,11.350406535472453,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
320,1.8,8.070906088787819,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
127,1.5,9.305650551780507,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
187,2.4,9.259130536145614,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
102,2.0,9.769956159911606,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
224,1.5,8.881836305004146,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
195,2.4,9.035986984831405,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,1.6,9.030016817844901,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
244,2.0,8.070906088787819,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
147,2.4,9.392578591964389,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
144,4.0,10.305613759378778,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
290,3.0,9.350102314351341,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
93,3.0,9.539644119118783,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
245,1.5,8.517193191416238,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
127,1.6,9.464982590349763,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
344,2.2,9.065314599925925,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
132,2.7,10.03889218954233,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
290,2.2,9.51044496442652,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
45,2.0,10.596609732783568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250,1.9,8.101677747454572,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
108,2.0,10.388995368317829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,3.0,9.495519314209846,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
257,1.9,7.9724660159745655,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
315,1.6,7.9724660159745655,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
208,3.5,9.95227771670556,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
61,4.5,11.396391648714276,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
48,2.0,10.06475570013225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
350,1.8,8.34283980427146,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
99,5.5,11.16336798880036,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,4.0,11.728036844587175,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
45,2.0,10.596609732783568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
400,2.2,7.6004023345004,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
175,2.2,9.568014816247999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
139,2.4,9.51044496442652,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
104,2.4,9.495519314209846,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
82,1.3,9.011889433252344,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
137,1.5,9.392661928770137,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
199,1.9,7.673223121121708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
60,2.2,10.275051108968611,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
280,2.2,9.159047077588632,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
120,2.0,9.268609280100158,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
238,2.2,9.433483923290392,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
269,3.2,9.230142999272362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,2.2,10.824765825921322,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
100,1.4,9.093806555720231,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
220,2.2,8.612503371220562,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
42,2.0,10.725467604939041,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
146,2.0,9.259035293514941,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,2.99,11.512915464920228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
166,2.0,9.116029692504942,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
180,3.2,10.106428396532818,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,2.0,11.058795184880783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
221,3.0,8.1886891244442,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
89,2.5,9.464982590349763,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
51,1.6,8.764053269347762,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
287,3.0,9.082507000466299,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
104,1.5,8.881697406469304,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
250,1.5,8.101677747454572,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
305,2.3,7.783224016336037,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
60,1.39,9.035986984831405,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
180,2.0,8.935903526274423,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
196,1.9,8.242756345714477,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
160,3.7,9.480367509189243,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
141,2.7,9.996522418503318,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
205,1.9,9.082507000466299,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
17,1.0,9.259130536145614,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
20,2.5,10.085809109330082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
189,2.4,9.375854810453756,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
198,1.8,9.918376165029878,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
24,1.6,9.358760377094455,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
225,3.5,9.998797732340453,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
231,3.5,9.667765219015058,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
97,2.2,9.51044496442652,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
150,3.5,9.711115659888671,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
170,2.0,10.596634733096073,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
150,2.0,9.159047077588632,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
149,1.5,8.748304912379623,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
256,2.5,8.51699317141357,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
280,4.2,9.615138591096644,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
152,2.0,9.70503661381229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
190,6.3,9.966462351697517,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
98,3.2,10.126471091048971,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
45,2.0,10.03889218954233,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
136,1.6,9.02401079378469,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
255,2.5,9.464982590349763,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
149,2.0,9.409109260148737,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
198,2.7,9.21024036697585,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
99,5.0,10.477287975463508,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
170,3.0,9.350102314351341,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
134,3.0,10.558413520275876,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
250,2.2,8.612503371220562,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
124,2.0,9.148464968258095,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
143,1.6,9.035986984831405,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
268,2.5,7.882314918980268,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
133,2.4,9.392661928770137,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
187,2.0,8.922658299524402,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
35,2.0,10.16199824768763,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
280,1.8,8.922658299524402,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
147,6.0,10.46310334047155,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
316,2.6,8.732304571033183,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
161,1.8,7.346010209913293,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
161,2.0,9.104868739033948,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
29,2.0,9.95227771670556,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
48,1.4,9.51044496442652,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
345,2.4,8.101677747454572,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
400,2.0,8.697846691109495,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
242,2.7,9.602382459752207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.6,10.757902880692196,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
180,1.8,8.98594603876032,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
120,1.9,9.104868739033948,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,1.6,10.085767441795337,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
421,2.5,8.779557455883728,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1.8,9.546812608597396,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
116,4.2,10.06475570013225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
89,1.6,9.159047077588632,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
18,3.0,11.736069016284437,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
181,1.6,9.104979856318357,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
65,1.6,9.273315171137572,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
230,2.5,8.76389700713946,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
140,1.5,8.922658299524402,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
105,1.6,9.230142999272362,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
200,2.7,8.101677747454572,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
175,2.0,9.02401079378469,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
168,1.9,8.909235279192261,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
66,2.2,10.261161996807944,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
230,2.8,7.937374696163295,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
223,3.0,10.545341438708522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
